Ebola Lockdown Workers Find Dozens of Cases (bioethicscom),http://news.feedzilla.com/en_us/stories/science/399005592?client_source=api&format=json,"(CNN) - One hundred thirty new cases of Ebola were identified during a three-
day lockdown in Sierra Leone, Stephen Gaojia, the country's head of emergency
operations, said Monday. Officials are awaiting tests on another 39 potential
cases, he said. During … Read More

"
Expedition 42 ISS Crew Embraces Douglas Adams,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/___7UCLBFkM/story01.htm,"SchrodingerZ writes: In November of this year, the 42nd Expedition to the International Space Station will launch, and the crew has decided to embrace their infamous number. NASA has released an image of the crew mimicking the movie poster for The Hitchhikers Guide to the Galaxy, a film released in 2005, based on a book with the same name by Douglas Adams. Commander Butch Wilmore stands in the center as protagonist Arthur Dent, flight engineer Elena Serova as hitchhiker Ford Prefect, flight engineer Alexander Samokutyayev as antagonist Humma Kavula, astronaut Samantha Cristoforetti as Trillian, and flight engineers Terry Virts and Anton Shkaplerov as two-headed galactic president Zaphod Beeblebrox. The robotic ""Robonaut 2"" also stands in the picture as Marvin the depressed android. Cristoforetti, ecstatic to be part of this mission stated, ""Enjoy, don't panic and always know where your towel is!"" Wilmore, Serova and Samokutyayev blasted off September 25th for Expedition 41, the rest of Expedition 42 will launch November 23rd.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Expedition+42+ISS+Crew+Embraces+Douglas+Adams%3A+http%3A%2F%2Fbit.ly%2F1rl7nSB""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F09%2F27%2F1149226%2Fexpedition-42-iss-crew-embraces-douglas-adams%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/09/27/1149226/expedition-42-iss-crew-embraces-douglas-adams?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/09/27/1149226/expedition-42-iss-crew-embraces-douglas-adams?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5762923&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee33cef/sc/10/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/a2.htm""><img src=""http://da.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208965231317/u/0/f/647410/c/35028/s/3ee33cef/sc/10/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/___7UCLBFkM"" height=""1"" width=""1""/>"
Faith in Science Reduces Concerns about Climate Change (Scientific American),http://news.feedzilla.com/en_us/stories/science/399088961?client_source=api&format=json,"Surprising psychology poses obstacle on warming


-- Read more on ScientificAmerican.com

"
Gravitational Wave Discovery Looks Doubtful in New Analysis (Scientific American),http://news.feedzilla.com/en_us/stories/science/398993634?client_source=api&format=json,"The latest data from the Planck satellite suggest the highly touted finding of
spacetime ripples may have been mistaken


-- Read more on ScientificAmerican.com

"
How 3D Printers Went Mainstream After Decades In Obscurity,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/M5MBTdCF0eU/story01.htm,"An anonymous reader writes: By now, everyone knows the likes of MakerBot, Bre Pettis, and the gun-printing cage rattlers at Defense Distributed. But the tale of 3D-printing goes all the way back to the heady pre-Macintosh days of 1983, and a simple plastic cup holds the distinction of being the first-ever 3D-printed object. Garage entrepreneur Chuck Hull managed to print it using cobbled-together hardware that looked like something out of Waterworld, laying the fragile plastic framework for everything to come. From retrofitted hot glue guns, to a machine made specifically to print on-demand shot glasses, the last 30 years in 3D printing have been full of strange twists, odd characters and melted failures. And the possibilities are just beginning to emerge now that anyone can play.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+3D+Printers+Went+Mainstream+After+Decades+In+Obscurity%3A+http%3A%2F%2Fbit.ly%2F1t3169r""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fbuild.slashdot.org%2Fstory%2F14%2F09%2F26%2F2131208%2Fhow-3d-printers-went-mainstream-after-decades-in-obscurity%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://build.slashdot.org/story/14/09/26/2131208/how-3d-printers-went-mainstream-after-decades-in-obscurity?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://build.slashdot.org/story/14/09/26/2131208/how-3d-printers-went-mainstream-after-decades-in-obscurity?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760707&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3edf24d7/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208965314889/u/0/f/647410/c/35028/s/3edf24d7/sc/38/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/M5MBTdCF0eU"" height=""1"" width=""1""/>"
How Did the 'Berlin Patient' Rid Himself of HIV?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/q7qnbgh9yP4/story01.htm,"sciencehabit writes: Researchers are closer to unraveling the mystery of how Timothy Ray Brown, the only human cured of HIV, defeated the virus, according to a new study. Although the work doesn't provide a definitive answer, it rules out one possible explanation. [R]esearchers point to three different factors that could independently or in combination have rid Brown&rsquo;s body of HIV. The first is the process of conditioning, in which doctors destroyed Brown&rsquo;s own immune system with chemotherapy and whole body irradiation to prepare him for his bone marrow transplant. His oncologist, Gero H&#252;tter, who was then with the Free University of Berlin, also took an extra step that he thought might not only cure the leukemia but also help rid Brown&rsquo;s body of HIV. He found a bone marrow donor who had a rare mutation in a gene that cripples a key receptor on white blood cells the virus uses to establish an infection. (For years, researchers referred to Brown as ""the Berlin patient."") The third possibility is his new immune system attacked remnants of his old one that held HIV-infected cells, a process known as graft versus host disease.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Did+the+'Berlin+Patient'+Rid+Himself+of+HIV%3F%3A+http%3A%2F%2Fbit.ly%2F1uN16fX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F09%2F26%2F179214%2Fhow-did-the-berlin-patient-rid-himself-of-hiv%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/09/26/179214/how-did-the-berlin-patient-rid-himself-of-hiv?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/09/26/179214/how-did-the-berlin-patient-rid-himself-of-hiv?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760065&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3eddaf42/sc/14/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/a2.htm""><img src=""http://da.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/206158226426/u/0/f/647410/c/35028/s/3eddaf42/sc/14/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/q7qnbgh9yP4"" height=""1"" width=""1""/>"
How the NSA Profits Off of Its Surveillance Technology,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/-A0tLt77AE8/story01.htm,"blottsie writes: The National Security Agency has been making money on the side by licensing its technology to private businesses for more than two decades. It's called the Technology Transfer Program, under which the NSA declassifies some of its technologies that it developed for previous operations, patents them, and, if they're swayed by an American company's business plan and nondisclosure agreements, rents them out. The products include tools to transcribe voice recordings in any language, a foolproof method to tell if someone's touched your phone's SIM card, or a version of email encryption that isn't available on the open market.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+the+NSA+Profits+Off+of+Its+Surveillance+Technology%3A+http%3A%2F%2Fbit.ly%2F1yu6DhQ""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F09%2F26%2F1451223%2Fhow-the-nsa-profits-off-of-its-surveillance-technology%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/09/26/1451223/how-the-nsa-profits-off-of-its-surveillance-technology?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/09/26/1451223/how-the-nsa-profits-off-of-its-surveillance-technology?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5759697&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3edd3311/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961309071/u/0/f/647410/c/35028/s/3edd3311/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/-A0tLt77AE8"" height=""1"" width=""1""/>"
Ice in Arctic seas shrinks to 6th-lowest recorded (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/398978815?client_source=api&format=json,"NEW YORK (AP) -- Ice in Arctic seas shrank this summer to the sixth lowest
level in 36 years of monitoring....

"
Infinite Crisis' Superhero Origins Story,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/4hVlP88O2Io/story01.htm,"An anonymous reader writes A new interview published this week looks at the creation of Infinite Crisis, one of the slew of Dota 2/League of Legends team multiplayer competitors currently under development. What makes this one stand out however is not only its use of DC Comics heroes like Batman and Wonder Woman, but the experience of the studio behind it, Turbine, in massively multiplayer online games and punishing abusive and toxic players, something League of Legends developer Riot has serious struggles with. Turbine was the studio behind the popular Asheron's Call, and is applying many of th same policing techniques it used in RPGs to the growing MOBA genre. Of course, they still have troubles with the inevitable: balancing Superman as a playable character. it's a challenge, Kerr admits, especially when you're having to nerf the Man of Steel as a result. ""Yes, we redid Superman three times, because, and I know this is going to be a surprise, he was super overpowered,"" says Infinite Crisis creative director Cardell Kerr.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Infinite+Crisis'+Superhero+Origins+Story%3A+http%3A%2F%2Fbit.ly%2F1rqOrAo""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fgames.slashdot.org%2Fstory%2F14%2F09%2F26%2F2323258%2Finfinite-crisis-superhero-origins-story%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://games.slashdot.org/story/14/09/26/2323258/infinite-crisis-superhero-origins-story?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://games.slashdot.org/story/14/09/26/2323258/infinite-crisis-superhero-origins-story?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760935&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3edfcdc1/sc/17/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/a2.htm""><img src=""http://da.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/206158234077/u/0/f/647410/c/35028/s/3edfcdc1/sc/17/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/4hVlP88O2Io"" height=""1"" width=""1""/>"
"Japan's Mt. Ontake Erupts, Stranding Hundreds of Hikers",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/2zOZCq4FbZQ/story01.htm,"An anonymous reader writes: Japan's second highest volcano, Mount Ontake, erupted on Saturday, sending thick clouds of ash into the air. More than 250 hikers were in the area, and the ash and rocks left seven unconscious, eight injured, and all of them stranded. In video footage from the mountain, you can see the thick clouds overtaking hikers, blocking out the sun and coating them with ash. There have been no reports of lava flows, but flights in the area were forced to divert their routes. (Another video shows the ash clouds from the sky.)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Japan's+Mt.+Ontake+Erupts%2C+Stranding+Hundreds+of+Hikers%3A+http%3A%2F%2Fbit.ly%2F1rl4qkY""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F09%2F27%2F125244%2Fjapans-mt-ontake-erupts-stranding-hundreds-of-hikers%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/09/27/125244/japans-mt-ontake-erupts-stranding-hundreds-of-hikers?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/09/27/125244/japans-mt-ontake-erupts-stranding-hundreds-of-hikers?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5762961&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee345f3/sc/3/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/a2.htm""><img src=""http://da.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961329559/u/0/f/647410/c/35028/s/3ee345f3/sc/3/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/2zOZCq4FbZQ"" height=""1"" width=""1""/>"
MESSENGER Completes Second Burn to Maintain Mercury Orbit (Universe Today),http://news.feedzilla.com/en_us/stories/science/398957472?client_source=api&format=json,"A little over a week before NASA's MAVEN spacecraft fired its rockets to
successfully enter orbit around Mars, MESSENGER performed a little burn of its
own – the second of four orbit correction maneuvers (OCMs) that will allow it
to remain in orbit around Mercury until next March. Although it is closing in
on the end […]

"
Marc Merlin's 2014 Burning Man Report For Tech Geeks,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/wADoZVRAY4k/story01.htm,"marcmerlin writes Haven't been to Burning Man, or missed this year's and would like a summary? Marc Merlin has posted a summary of this year with full GPS map, pictures from the air, and everything neatly categorized, with a track of his 127 miles of biking to visit as many camps as possible. Also, if you plan on going, check out the tips at the bottom of the page.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Marc+Merlin's+2014+Burning+Man+Report+For+Tech+Geeks%3A+http%3A%2F%2Fbit.ly%2F1xq5TZy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F27%2F0128247%2Fmarc-merlins-2014-burning-man-report-for-tech-geeks%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/27/0128247/marc-merlins-2014-burning-man-report-for-tech-geeks?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/27/0128247/marc-merlins-2014-burning-man-report-for-tech-geeks?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5761141&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee0ef9c/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/wADoZVRAY4k"" height=""1"" width=""1""/>"
